Data,À vista R$,À vista US$
23/05/2007,"120,95",62
24/05/2007,"119,35","60,59"
25/05/2007,"118,59","60,75"
28/05/2007,"118,4","60,94"
29/05/2007,"117,21","60,11"
30/05/2007,"116,42","59,95"
31/05/2007,"115,96","60,21"
01/06/2007,"115,72","60,74"
04/06/2007,"115,24","59,77"
05/06/2007,"115,13","59,2"
06/06/2007,"115,11","58,97"
08/06/2007,"115,12","58,74"
11/06/2007,"115,14","59,33"
12/06/2007,"115,21","59,2"
13/06/2007,"115,41","59,34"
14/06/2007,"115,41","59,89"
15/06/2007,"115,41","60,33"
18/06/2007,"115,49","60,59"
19/06/2007,"115,45","60,6"
20/06/2007,"115,37","59,81"
21/06/2007,"115,38","60,19"
22/06/2007,"115,31","59,34"
25/06/2007,"115,31","59,1"
26/06/2007,"115,18","58,97"
27/06/2007,"115,12","59,25"
28/06/2007,"115,08","59,87"
29/06/2007,"114,93","59,55"
02/07/2007,"114,93","60,02"
03/07/2007,"114,6","59,97"
04/07/2007,"114,43","59,91"
05/07/2007,"114,4","59,77"
06/07/2007,"114,4","60,11"
09/07/2007,"114,4","60,28"
10/07/2007,"114,31","60,38"
11/07/2007,"113,88","60,19"
12/07/2007,"113,87","60,76"
13/07/2007,"113,78","61,11"
16/07/2007,"113,72","60,78"
17/07/2007,"113,47","61,01"
18/07/2007,"113,46",61
19/07/2007,"113,47","61,2"
20/07/2007,"113,45","61,13"
23/07/2007,"113,67","61,71"
24/07/2007,"113,4","60,94"
25/07/2007,"113,3","60,68"
26/07/2007,"113,49","58,87"
27/07/2007,"113,41","59,88"
30/07/2007,"113,39","60,47"
31/07/2007,"113,64","60,38"
01/08/2007,"113,73","60,11"
02/08/2007,"113,69","60,63"
03/08/2007,"113,86","59,92"
06/08/2007,"113,86","59,74"
07/08/2007,"114,22","59,9"
08/08/2007,"114,22","60,56"
09/08/2007,"114,31","59,35"
10/08/2007,"114,76","58,79"
13/08/2007,"114,93","59,15"
14/08/2007,"115,08","57,98"
15/08/2007,"115,27","56,76"
16/08/2007,"115,6","55,26"
17/08/2007,"115,85","57,21"
20/08/2007,"115,89","57,11"
21/08/2007,"116,09","57,07"
22/08/2007,"116,52","57,94"
23/08/2007,"116,74","58,72"
24/08/2007,"116,9","60,2"
27/08/2007,"116,92","59,93"
28/08/2007,"117,15","58,49"
29/08/2007,"117,71","59,87"
30/08/2007,"118,04","59,8"
31/08/2007,"118,49","60,36"
03/09/2007,"118,56","60,67"
04/09/2007,"118,6","60,85"
05/09/2007,"118,6","60,23"
06/09/2007,"118,61","60,95"
10/09/2007,"118,61","60,95"
11/09/2007,"118,64","61,63"
12/09/2007,"118,72","62,19"
13/09/2007,"118,72","62,35"
14/09/2007,"118,89","62,54"
17/09/2007,"118,91","61,93"
18/09/2007,"118,94","63,36"
19/09/2007,"119,02","63,68"
20/09/2007,"119,02","63,24"
21/09/2007,"119,01","63,71"
24/09/2007,"119,01","63,61"
25/09/2007,"118,94","63,94"
26/09/2007,"118,6","64,21"
27/09/2007,"118,36","64,22"
28/09/2007,"118,07","64,38"
01/10/2007,"118,01","65,2"
02/10/2007,"117,65","64,46"
03/10/2007,"117,49","63,89"
04/10/2007,"117,52","64,39"
05/10/2007,"117,53","65,15"
08/10/2007,"117,56","64,66"
09/10/2007,"117,57","65,21"
10/10/2007,"117,7","65,21"
11/10/2007,"117,89","65,28"
15/10/2007,"117,89","64,95"
16/10/2007,"118,18","65,11"
17/10/2007,"118,28","64,96"
18/10/2007,"118,68","66,45"
19/10/2007,"118,72","65,74"
22/10/2007,"118,76","65,32"
23/10/2007,"118,64","65,99"
24/10/2007,"118,68","65,64"
25/10/2007,"118,01","65,78"
26/10/2007,"118,03","66,72"
29/10/2007,"118,03","67,18"
30/10/2007,"118,03","67,37"
31/10/2007,"118,15","68,06"
01/11/2007,"118,18","67,61"
05/11/2007,"118,17","67,57"
06/11/2007,"118,21","68,09"
07/11/2007,"118,07","67,86"
08/11/2007,"118,02","67,63"
09/11/2007,"118,03","67,6"
12/11/2007,"118,05","66,43"
13/11/2007,"118,13","66,85"
14/11/2007,"118,29","68,22"
16/11/2007,"118,3","67,71"
19/11/2007,"118,22","66,9"
20/11/2007,"118,22","67,09"
21/11/2007,"118,3","66,61"
22/11/2007,"118,52","66,58"
23/11/2007,"118,54","65,71"
26/11/2007,"118,58","65,01"
27/11/2007,"118,61","64,6"
28/11/2007,"118,79","66,22"
29/11/2007,119,"66,33"
30/11/2007,"119,03","66,39"
03/12/2007,"119,84","66,8"
04/12/2007,"121,02","66,9"
05/12/2007,"121,5","67,61"
06/12/2007,"122,53","68,99"
07/12/2007,"123,36","70,13"
10/12/2007,"123,82","70,11"
11/12/2007,"124,77","70,97"
12/12/2007,"125,15","70,59"
13/12/2007,"125,59","70,44"
14/12/2007,"126,59","70,44"
17/12/2007,"126,86","69,97"
18/12/2007,"127,53","70,31"
19/12/2007,"128,01","71,07"
20/12/2007,"128,16",71
21/12/2007,"128,17","71,44"
26/12/2007,"128,17","72,33"
27/12/2007,"128,19","72,79"
28/12/2007,"128,18","72,22"
02/01/2008,"128,21","72,35"
03/01/2008,"128,27","73,21"
04/01/2008,"128,49","73,21"
07/01/2008,"129,19","73,24"
08/01/2008,"130,09","73,87"
09/01/2008,"131,95","74,63"
10/01/2008,"134,2","76,38"
11/01/2008,"136,21","77,97"
14/01/2008,"137,13","79,08"
15/01/2008,"138,26","78,92"
16/01/2008,"139,22","78,52"
17/01/2008,"139,67","78,16"
18/01/2008,"139,96","78,41"
21/01/2008,"140,29","76,66"
22/01/2008,"140,45","78,38"
23/01/2008,"140,51","76,99"
24/01/2008,"140,56","78,79"
25/01/2008,"140,56","78,66"
28/01/2008,"140,57","78,79"
29/01/2008,"140,57","78,93"
30/01/2008,"140,56","78,97"
31/01/2008,"140,62","79,94"
01/02/2008,"140,62","80,54"
06/02/2008,"140,63","80,22"
07/02/2008,"140,65","80,01"
08/02/2008,"140,38","79,36"
11/02/2008,"140,04","79,7"
12/02/2008,"139,46","79,69"
13/02/2008,"139,09","79,8"
14/02/2008,"138,26",79
15/02/2008,"138,19","78,78"
18/02/2008,"137,46","79,18"
19/02/2008,"136,57","78,8"
20/02/2008,"135,73","78,73"
21/02/2008,"135,63","79,27"
22/02/2008,"135,58","79,38"
25/02/2008,"135,52","79,44"
26/02/2008,"135,49","80,46"
27/02/2008,"135,58","81,14"
28/02/2008,"136,13","81,56"
29/02/2008,"136,68","80,83"
03/03/2008,"137,18","82,1"
04/03/2008,"139,01","82,45"
05/03/2008,"141,3","84,51"
06/03/2008,"142,2","84,65"
07/03/2008,"142,77","84,78"
10/03/2008,"142,99","83,82"
11/03/2008,"143,07","84,91"
12/03/2008,"143,08","85,47"
13/03/2008,"142,93","84,43"
14/03/2008,"142,96","83,41"
17/03/2008,"142,96","82,97"
18/03/2008,"142,98","84,7"
19/03/2008,143,"83,09"
20/03/2008,143,"82,56"
24/03/2008,143,"81,86"
25/03/2008,"142,9","82,5"
26/03/2008,"142,68","82,71"
27/03/2008,"141,98","81,74"
28/03/2008,"141,82","81,32"
31/03/2008,"141,26","80,58"
01/04/2008,"140,38","80,45"
02/04/2008,"139,45","80,75"
03/04/2008,"139,45","81,22"
04/04/2008,"138,73","81,17"
07/04/2008,"138,12","81,05"
08/04/2008,"138,12","81,53"
09/04/2008,"137,99","81,7"
10/04/2008,"137,21","81,43"
11/04/2008,"136,78","80,94"
14/04/2008,"136,69","81,03"
15/04/2008,"136,05","80,84"
16/04/2008,"135,13","81,21"
17/04/2008,"134,12","80,89"
18/04/2008,"133,9","80,23"
22/04/2008,"133,01","80,08"
23/04/2008,"132,07","79,65"
24/04/2008,"131,13","78,52"
25/04/2008,"130,09","78,04"
28/04/2008,"130,09","77,07"
29/04/2008,"130,12","76,27"
30/04/2008,"130,19","78,28"
02/05/2008,"130,19","78,9"
05/05/2008,"130,16","78,55"
06/05/2008,"129,62","78,08"
07/05/2008,"129,77","76,78"
08/05/2008,"129,78","76,66"
09/05/2008,"129,78","76,98"
12/05/2008,"129,81","77,96"
13/05/2008,"129,05","77,88"
14/05/2008,"128,77","77,39"
15/05/2008,"128,21","77,47"
16/05/2008,"128,15","78,09"
19/05/2008,"128,14","77,71"
20/05/2008,"128,16","77,67"
21/05/2008,"128,18","77,31"
23/05/2008,"128,22","77,19"
26/05/2008,"128,22","77,29"
27/05/2008,"128,04","76,63"
28/05/2008,"127,71","77,17"
29/05/2008,"127,13","77,66"
30/05/2008,"127,02","78,02"
02/06/2008,"126,93","77,78"
03/06/2008,"126,46","77,63"
04/06/2008,"125,64","77,13"
05/06/2008,"124,61","76,59"
06/06/2008,"123,96","75,86"
09/06/2008,"123,94","76,23"
10/06/2008,"123,87","75,21"
11/06/2008,"124,04","75,54"
12/06/2008,"124,29","76,02"
13/06/2008,"124,42","76,05"
16/06/2008,"124,91","76,87"
17/06/2008,"125,39","77,98"
18/06/2008,"125,97","78,39"
19/06/2008,"126,27","78,72"
20/06/2008,"126,71","78,9"
23/06/2008,"127,09","78,79"
24/06/2008,"127,46","79,57"
25/06/2008,"127,95","80,42"
26/06/2008,"128,46","80,14"
27/06/2008,"128,76","80,68"
30/06/2008,"128,79","80,64"
01/07/2008,"128,79","80,24"
02/07/2008,"128,82","80,36"
03/07/2008,"128,83","79,97"
04/07/2008,"128,84","80,12"
07/07/2008,"128,79","80,44"
08/07/2008,"128,55","79,67"
09/07/2008,"128,43","79,87"
10/07/2008,"128,3","79,69"
11/07/2008,128,"79,95"
14/07/2008,"127,76","80,15"
15/07/2008,"126,94","79,94"
16/07/2008,"126,72","79,35"
17/07/2008,"125,94","78,76"
18/07/2008,"125,86","79,21"
21/07/2008,"125,82","79,68"
22/07/2008,"125,84","79,65"
23/07/2008,"125,89","79,48"
24/07/2008,"125,9","79,73"
25/07/2008,"125,88","80,02"
28/07/2008,"125,69","79,8"
29/07/2008,"125,27","79,84"
30/07/2008,"124,8","79,89"
31/07/2008,"124,78","79,88"
01/08/2008,"124,69","79,83"
04/08/2008,"124,47","79,64"
05/08/2008,"123,69","78,53"
06/08/2008,"123,5","78,32"
07/08/2008,"123,05","77,34"
08/08/2008,"122,62","76,26"
11/08/2008,"121,9","75,43"
12/08/2008,"121,43","74,77"
13/08/2008,"121,31","75,11"
14/08/2008,"120,52","74,07"
15/08/2008,"120,39","73,5"
18/08/2008,"120,25","73,37"
19/08/2008,"120,17","73,86"
20/08/2008,"119,42","73,76"
21/08/2008,119,"73,91"
22/08/2008,"118,87","73,01"
25/08/2008,"118,88","72,8"
26/08/2008,"118,88","72,89"
27/08/2008,"118,58","73,11"
28/08/2008,"118,6","72,67"
29/08/2008,"118,61","72,63"
01/09/2008,"118,58",72
02/09/2008,"118,62","71,33"
03/09/2008,"119,22","71,05"
04/09/2008,"119,7","69,63"
05/09/2008,"120,03","69,91"
08/09/2008,"120,05","69,15"
09/09/2008,"120,36","67,92"
10/09/2008,"120,39","67,44"
11/09/2008,"120,51","66,4"
12/09/2008,"120,7","67,77"
15/09/2008,"120,82","66,61"
16/09/2008,"121,01","66,49"
17/09/2008,"121,09","64,83"
18/09/2008,"121,58","62,99"
19/09/2008,"121,64","66,47"
22/09/2008,"121,74","67,9"
23/09/2008,"121,77","66,54"
24/09/2008,"121,97","65,93"
25/09/2008,"122,05","67,02"
26/09/2008,"122,18","65,94"
29/09/2008,"122,18","62,12"
30/09/2008,"122,28","64,23"
01/10/2008,"122,31","63,77"
02/10/2008,"122,21","60,47"
03/10/2008,"122,24","59,8"
06/10/2008,"122,26","55,57"
07/10/2008,"122,27","52,89"
08/10/2008,"122,32","53,65"
09/10/2008,"122,39","55,94"
10/10/2008,"122,4","52,9"
13/10/2008,"122,41","57,2"
14/10/2008,"122,49","58,27"
15/10/2008,"122,55","56,6"
16/10/2008,"122,63","56,64"
17/10/2008,"122,63","57,98"
20/10/2008,"122,54","57,88"
21/10/2008,"122,51","54,79"
22/10/2008,"122,39","51,42"
23/10/2008,"122,3","52,94"
24/10/2008,"122,24","52,53"
27/10/2008,"122,21","54,46"
28/10/2008,"121,86","55,75"
29/10/2008,"121,45","56,75"
30/10/2008,121,"57,54"
31/10/2008,"120,59","55,93"
03/11/2008,"120,56","55,58"
04/11/2008,"119,93","56,81"
05/11/2008,"119,32","56,34"
06/11/2008,"118,61","53,89"
07/11/2008,"117,84","54,55"
10/11/2008,"117,82","53,75"
11/11/2008,"117,73","52,98"
12/11/2008,"116,94",51
13/11/2008,"116,14","48,8"
14/11/2008,"115,38","50,83"
17/11/2008,"115,37","50,67"
18/11/2008,"115,33","49,6"
19/11/2008,"115,15","48,28"
20/11/2008,"115,16","47,98"
21/11/2008,"115,08","46,7"
24/11/2008,"114,54","49,2"
25/11/2008,"114,14","49,09"
26/11/2008,"113,34",50
27/11/2008,"113,36","49,7"
28/11/2008,"113,41","49,05"
01/12/2008,"113,41","48,92"
02/12/2008,"112,93","47,23"
03/12/2008,"112,83","45,61"
04/12/2008,"112,19","44,33"
05/12/2008,"111,88","45,02"
08/12/2008,"111,88","44,75"
09/12/2008,"111,91","45,27"
10/12/2008,"111,95","46,09"
11/12/2008,"111,99","47,76"
12/12/2008,"112,03","47,37"
15/12/2008,"112,04","47,1"
16/12/2008,"112,05","47,28"
17/12/2008,"112,09","47,74"
18/12/2008,"112,17","47,55"
19/12/2008,"112,17","47,43"
22/12/2008,"112,18","46,94"
23/12/2008,"112,19",47
26/12/2008,"112,19","47,34"
29/12/2008,"112,19","46,46"
30/12/2008,"112,2","48,03"
02/01/2009,"112,2","48,07"
05/01/2009,"112,19","49,75"
06/01/2009,"112,44","51,58"
07/01/2009,"112,51","49,96"
08/01/2009,"113,68","49,47"
09/01/2009,"114,48","50,41"
12/01/2009,"115,5","50,35"
13/01/2009,"116,56","50,07"
14/01/2009,"117,33","50,03"
15/01/2009,"117,64","49,39"
16/01/2009,"118,67","50,8"
19/01/2009,"118,77","50,93"
20/01/2009,"118,9","50,15"
21/01/2009,"119,01","50,6"
22/01/2009,"119,02","51,08"
23/01/2009,119,"50,86"
26/01/2009,"118,81","51,43"
27/01/2009,"118,54","50,9"
28/01/2009,"117,8","51,78"
29/01/2009,"117,38","51,15"
30/01/2009,"117,28","50,66"
02/02/2009,"117,26","50,43"
03/02/2009,"116,86","50,37"
04/02/2009,"116,32","50,38"
05/02/2009,"115,87","50,64"
06/02/2009,"115,43","51,35"
09/02/2009,"115,15","51,47"
10/02/2009,"115,12","50,4"
11/02/2009,"114,9","50,17"
12/02/2009,"114,8","50,17"
13/02/2009,"114,79","50,7"
16/02/2009,"114,79","50,35"
17/02/2009,"114,81","49,36"
18/02/2009,"114,6","48,79"
19/02/2009,"114,51","48,71"
20/02/2009,"114,47","47,92"
25/02/2009,"114,49","48,21"
26/02/2009,"114,48","48,84"
27/02/2009,"114,47","48,28"
02/03/2009,"114,01","46,67"
03/03/2009,"113,3","46,97"
04/03/2009,"113,03","47,65"
05/03/2009,"112,24","47,16"
06/03/2009,"112,24","47,26"
09/03/2009,"112,11","47,21"
10/03/2009,"112,11","47,73"
11/03/2009,"112,19","47,74"
12/03/2009,"112,22","48,73"
13/03/2009,"112,34","48,89"
16/03/2009,"112,3","49,32"
17/03/2009,112,"49,02"
18/03/2009,"111,99","49,77"
19/03/2009,"111,42","49,56"
20/03/2009,"110,86","48,97"
23/03/2009,"111,03","49,46"
24/03/2009,"110,88","49,46"
25/03/2009,"110,94","49,35"
26/03/2009,"111,04","49,57"
27/03/2009,"111,07","48,46"
30/03/2009,"110,99","47,62"
31/03/2009,"110,78","47,79"
01/04/2009,"110,53","48,46"
02/04/2009,"109,88","49,16"
03/04/2009,"110,16","49,94"
06/04/2009,"110,45","49,8"
07/04/2009,"109,77","49,49"
08/04/2009,"109,84","49,84"
09/04/2009,"110,08","50,68"
13/04/2009,"110,08","50,73"
14/04/2009,"110,37","50,28"
15/04/2009,"110,54","50,31"
16/04/2009,"111,45","51,22"
17/04/2009,"111,71","50,99"
20/04/2009,"111,72","49,79"
22/04/2009,"111,76","50,75"
23/04/2009,"111,94","50,44"
24/04/2009,"112,73","51,45"
27/04/2009,"112,75","50,79"
28/04/2009,"113,19","51,52"
29/04/2009,114,"52,41"
30/04/2009,"114,78","52,46"
04/05/2009,"116,56","54,82"
05/05/2009,"118,11","54,98"
06/05/2009,"118,41","56,07"
07/05/2009,"119,95","56,85"
08/05/2009,"122,08","59,03"
11/05/2009,"123,32","59,9"
12/05/2009,"124,23","60,01"
13/05/2009,"125,87","59,77"
14/05/2009,"126,79","60,9"
15/05/2009,"127,3","60,33"
18/05/2009,"127,73","61,53"
19/05/2009,"127,63","62,72"
20/05/2009,"128,13","63,18"
21/05/2009,"127,96","62,88"
22/05/2009,"128,48","63,39"
25/05/2009,"127,96","63,19"
26/05/2009,"127,15","63,01"
27/05/2009,"126,16","62,61"
28/05/2009,"125,19","62,32"
29/05/2009,"124,93","63,42"
01/06/2009,"124,42","63,71"
02/06/2009,124,"64,45"
03/06/2009,"123,23","62,77"
04/06/2009,"121,97","62,8"
05/06/2009,"121,78","62,23"
08/06/2009,"120,54","61,31"
09/06/2009,"120,49","62,24"
10/06/2009,"119,3","61,15"
12/06/2009,"119,3","61,98"
15/06/2009,"118,84","60,85"
16/06/2009,"118,54","60,26"
17/06/2009,"118,38","60,33"
18/06/2009,"118,59","60,05"
19/06/2009,"118,69","60,16"
22/06/2009,"118,5","58,55"
23/06/2009,"118,2","59,64"
24/06/2009,"118,26","59,58"
25/06/2009,"118,28","60,78"
26/06/2009,"118,1","60,91"
29/06/2009,"118,14","60,15"
30/06/2009,"118,04","60,1"
01/07/2009,"117,85","61,1"
02/07/2009,"117,99","60,44"
03/07/2009,"117,99","60,45"
06/07/2009,"117,92","60,16"
07/07/2009,"118,16","59,29"
08/07/2009,"117,87","58,64"
09/07/2009,"117,86","59,17"
10/07/2009,"117,81","58,9"
13/07/2009,"117,17","59,18"
14/07/2009,"116,74","59,29"
15/07/2009,"116,02","59,96"
16/07/2009,"116,2","60,21"
17/07/2009,"116,51","60,43"
20/07/2009,"116,61","61,28"
21/07/2009,"116,99","61,35"
22/07/2009,"116,97","61,43"
23/07/2009,"117,02","61,95"
24/07/2009,"116,41","61,37"
27/07/2009,"116,84","62,32"
28/07/2009,"116,89","62,11"
29/07/2009,"116,8","61,34"
30/07/2009,"116,33","62,08"
31/07/2009,"116,45","62,44"
03/08/2009,"116,3","63,38"
04/08/2009,"116,64","63,98"
05/08/2009,"116,24","64,18"
06/08/2009,"116,59","63,47"
07/08/2009,"116,29","63,75"
10/08/2009,"116,29","62,89"
11/08/2009,"115,98","62,93"
12/08/2009,"115,99","63,24"
13/08/2009,"115,6","63,1"
14/08/2009,"115,11","62,12"
17/08/2009,"115,78","61,98"
18/08/2009,"116,07","62,91"
19/08/2009,"116,11","62,93"
20/08/2009,"116,21","63,06"
21/08/2009,"115,9","63,3"
24/08/2009,"116,5","63,14"
25/08/2009,"116,54","62,76"
26/08/2009,"116,81","62,77"
27/08/2009,"116,73","62,59"
28/08/2009,"116,47","61,88"
31/08/2009,"115,98","61,4"
01/09/2009,"116,08","60,94"
02/09/2009,"115,84","61,45"
03/09/2009,"115,88","62,1"
04/09/2009,"115,91","62,99"
08/09/2009,"116,1","63,54"
09/09/2009,"116,08","63,22"
10/09/2009,"116,02","63,71"
11/09/2009,"115,94","63,46"
14/09/2009,"115,9","63,93"
15/09/2009,"115,4","63,9"
16/09/2009,"115,15","63,97"
17/09/2009,"114,88","63,58"
18/09/2009,"114,24","63,15"
21/09/2009,"113,98","62,76"
22/09/2009,"113,98","63,39"
23/09/2009,"114,7","64,19"
24/09/2009,"114,92","63,7"
25/09/2009,"113,95","63,38"
28/09/2009,"114,37","63,82"
29/09/2009,"114,74",64
30/09/2009,"114,82","64,79"
01/10/2009,"114,9","64,26"
02/10/2009,"115,46","64,94"
05/10/2009,"115,41","65,53"
06/10/2009,"115,88","66,14"
07/10/2009,"115,74","65,91"
08/10/2009,"115,42","66,37"
09/10/2009,"115,55","66,52"
13/10/2009,"115,83","67,07"
14/10/2009,"116,17","68,22"
15/10/2009,"116,21","68,4"
16/10/2009,"116,43","68,09"
19/10/2009,"116,66","68,18"
20/10/2009,"117,11","67,15"
21/10/2009,"117,69","68,23"
22/10/2009,"118,05","68,44"
23/10/2009,"118,09","68,94"
26/10/2009,"118,1","67,88"
27/10/2009,"118,96","68,41"
28/10/2009,"118,97","67,79"
29/10/2009,"119,28","68,91"
30/10/2009,"119,8","68,22"
03/11/2009,"120,35","68,97"
04/11/2009,"121,22","70,15"
05/11/2009,"121,85","70,76"
06/11/2009,"123,46","71,82"
09/11/2009,"123,46","72,58"
10/11/2009,"123,72","72,06"
11/11/2009,"124,41","72,25"
12/11/2009,"124,4","71,58"
13/11/2009,"124,42","72,25"
16/11/2009,"124,42","72,76"
17/11/2009,"124,86","72,72"
18/11/2009,"124,94","72,77"
19/11/2009,"125,76","72,53"
20/11/2009,"125,68","72,48"
23/11/2009,"125,62","72,69"
24/11/2009,"125,61","72,4"
25/11/2009,"125,72","72,84"
26/11/2009,"125,8","71,89"
27/11/2009,"126,28","72,45"
30/11/2009,"126,57","72,16"
01/12/2009,"127,48","74,03"
02/12/2009,"128,2","74,45"
03/12/2009,"129,09","75,54"
04/12/2009,"130,6","75,71"
07/12/2009,"130,62","75,85"
08/12/2009,"131,4","74,74"
09/12/2009,"132,43","74,78"
10/12/2009,"132,65","75,12"
11/12/2009,"133,63","76,14"
14/12/2009,"133,71","76,75"
15/12/2009,"133,76","76,3"
16/12/2009,"134,2","76,69"
17/12/2009,"134,28","75,02"
18/12/2009,"134,38","75,37"
21/12/2009,"134,44","75,36"
22/12/2009,"134,48","75,46"
23/12/2009,"134,63","76,63"
28/12/2009,"134,68","77,36"
29/12/2009,"134,7","77,28"
30/12/2009,"134,74","77,3"
04/01/2010,"134,86","78,41"
05/01/2010,"135,71","78,4"
06/01/2010,"136,46","78,47"
07/01/2010,"137,7","78,91"
08/01/2010,"139,22","80,47"
11/01/2010,"140,9","81,16"
12/01/2010,"142,19","81,34"
13/01/2010,"142,2","80,8"
14/01/2010,"143,29","81,18"
15/01/2010,"143,83","81,17"
18/01/2010,"143,5","81,21"
19/01/2010,"143,43","80,94"
20/01/2010,"143,22","79,92"
21/01/2010,"143,22","79,56"
22/01/2010,"142,44","78,48"
25/01/2010,"142,42","78,21"
26/01/2010,"142,58","77,66"
27/01/2010,"142,68","76,75"
28/01/2010,"142,79","76,48"
29/01/2010,"142,8","75,75"
01/02/2010,"142,19","76,49"
02/02/2010,"141,83","77,5"
03/02/2010,"141,8","76,94"
04/02/2010,"141,65","75,23"
05/02/2010,"141,91","75,08"
08/02/2010,"142,01","75,78"
09/02/2010,"141,64","76,69"
10/02/2010,"141,56","76,56"
11/02/2010,"141,59","76,57"
12/02/2010,"141,57","75,99"
17/02/2010,"141,6","77,55"
18/02/2010,"141,61","77,72"
19/02/2010,"141,66","78,48"
22/02/2010,"141,71","78,33"
23/02/2010,"141,69","77,6"
24/02/2010,"141,56","77,53"
25/02/2010,"141,61","77,34"
26/02/2010,"141,81","78,52"
01/03/2010,"142,08","79,02"
02/03/2010,"142,36","79,89"
03/03/2010,"142,43","79,57"
04/03/2010,"142,8","79,69"
05/03/2010,"143,07","80,11"
08/03/2010,"144,12","80,61"
09/03/2010,"144,96","81,44"
10/03/2010,"146,38","82,65"
11/03/2010,"147,01","83,06"
12/03/2010,"147,51","83,72"
15/03/2010,"147,72","83,79"
16/03/2010,"148,14","83,98"
17/03/2010,"148,86","84,34"
18/03/2010,"149,86","83,91"
19/03/2010,"150,74","83,7"
22/03/2010,"151,3","84,05"
23/03/2010,"151,94","85,5"
24/03/2010,"152,74","84,85"
25/03/2010,"153,17","84,67"
26/03/2010,"154,02","84,35"
29/03/2010,"154,81","86,1"
30/03/2010,"155,82","86,81"
31/03/2010,"156,52","87,88"
01/04/2010,"156,95","88,72"
05/04/2010,"157,79","89,55"
06/04/2010,"157,95","90,05"
07/04/2010,"159,22","89,65"
08/04/2010,"159,75","89,85"
09/04/2010,"160,11","90,25"
12/04/2010,"160,57","91,39"
13/04/2010,"160,82","91,53"
14/04/2010,"160,87","92,09"
15/04/2010,"160,92","91,8"
16/04/2010,"160,99","91,47"
19/04/2010,"161,25","91,88"
20/04/2010,"161,68","92,23"
22/04/2010,"161,77","91,76"
23/04/2010,"162,19","92,1"
26/04/2010,"162,24","92,98"
27/04/2010,"161,88","91,72"
28/04/2010,"161,82","92,42"
29/04/2010,"161,26","93,1"
30/04/2010,"161,11","92,75"
03/05/2010,"160,6","92,83"
04/05/2010,"159,99","90,85"
05/05/2010,"159,57","88,8"
06/05/2010,"159,4","85,98"
07/05/2010,"159,12","86,06"
10/05/2010,"158,46","89,38"
11/05/2010,"158,15","88,6"
12/05/2010,"157,96","88,99"
13/05/2010,"157,95","88,89"
14/05/2010,"157,81","87,43"
17/05/2010,"156,45","86,43"
18/05/2010,"156,01","85,62"
19/05/2010,"155,27","84,52"
